id,url,title,title_clean,published_at,year,month,year_month,view_count,label_klarifikasi,topic,topic_name,word_count
25027,https://www.komdigi.go.id/berita/berita-hoaks/detail/disinformasi-25-pasien-corona-di-bali-meninggal,[DISINFORMASI] 25 Pasien Corona di Bali Meninggal,25 Pasien Corona di Bali Meninggal,2020-03-13 14:33:23,2020,3,2020-03,2007,DISINFORMASI,6,COVID-19 dan Virus Corona,59
25026,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-urin-dan-kotoran-sapi-jadi-obat-virus-corona,[HOAKS] Urin dan Kotoran Sapi Jadi Obat Virus Corona,Urin dan Kotoran Sapi Jadi Obat Virus Corona,2020-03-13 14:30:02,2020,3,2020-03,2574,HOAKS,21,"Kesehatan, Obat, dan Pengobatan",108
25025,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-penyiksaan-terhadap-muslim-india-terus-terjadi,[HOAKS] Penyiksaan Terhadap Muslim India Terus Terjadi,Penyiksaan Terhadap Muslim India Terus Terjadi,2020-03-13 14:20:40,2020,3,2020-03,1338,HOAKS,7,Agama dan Isu Sosial Keagamaan,47
25024,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-minum-alkohol-bisa-kurangi-risiko-terkena-corona,[HOAKS] Minum Alkohol Bisa Kurangi Risiko Terkena Corona,Minum Alkohol Bisa Kurangi Risiko Terkena Corona,2020-03-13 14:19:28,2020,3,2020-03,4217,HOAKS,6,COVID-19 dan Virus Corona,114
25023,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-5-wilayah-di-jakarta-rawan-penyebaran-covid-19,[HOAKS] 5 Wilayah di Jakarta Rawan Penyebaran Covid-19,5 Wilayah di Jakarta Rawan Penyebaran Covid-19,2020-03-13 14:18:17,2020,3,2020-03,1931,HOAKS,59,Penipuan WhatsApp Mengatasnamakan Pejabat/Instansi,68
25022,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-ri-incar-dana-imf-untuk-mengatasi-virus-corona,[HOAKS] RI Incar Dana IMF untuk Mengatasi Virus Corona,RI Incar Dana IMF untuk Mengatasi Virus Corona,2020-03-13 14:17:08,2020,3,2020-03,1579,HOAKS,6,COVID-19 dan Virus Corona,74
25021,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-forum-solidaritas-tionghoa-tolak-ahok-karena-merusak-kerukunan,[HOAKS] Forum Solidaritas Tionghoa Tolak Ahok Karena Merusak Kerukunan,Forum Solidaritas Tionghoa Tolak Ahok Karena Merusak Kerukunan,2020-03-13 14:16:16,2020,3,2020-03,1248,HOAKS,8,Penipuan WhatsApp Mengatasnamakan Pejabat/Instansi,107
25020,https://www.komdigi.go.id/berita/berita-hoaks/detail/disinformasi-presiden-jokowi-akan-tunjuk-ahok-pimpin-ibu-kota-baru,[DISINFORMASI] Presiden Jokowi akan Tunjuk Ahok Pimpin Ibu Kota Baru,Presiden Jokowi akan Tunjuk Ahok Pimpin Ibu Kota Baru,2020-03-13 14:05:41,2020,3,2020-03,2858,DISINFORMASI,1,"Isu Politik, Korupsi, dan Tokoh Publik",89
25019,https://www.komdigi.go.id/berita/berita-hoaks/detail/disinformasi-colloidal-silver-koloid-perak-dapat-menyembuhkan-bahkan-membunuh-virus-corona,[DISINFORMASI] Colloidal Silver (Koloid Perak) Dapat Menyembuhkan Bahkan Membunuh Virus Corona,Colloidal Silver (Koloid Perak) Dapat Menyembuhkan Bahkan Membunuh Virus Corona,2020-03-13 14:07:24,2020,3,2020-03,8143,DISINFORMASI,65,COVID-19 dan Virus Corona,94
25018,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-lowongan-kerja-mengatasnamakan-rsud-tidar-kota-magelang,[HOAKS] Lowongan Kerja Mengatasnamakan RSUD Tidar Kota Magelang,Lowongan Kerja Mengatasnamakan RSUD Tidar Kota Magelang,2020-03-13 14:03:58,2020,3,2020-03,1948,HOAKS,4,Rekrutmen dan Lowongan Kerja Palsu,76
25017,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-tes-air-liur-khusus-untuk-penumpang-dari-indonesia-di-bandara-singapura,[HOAKS] Tes Air Liur Khusus untuk Penumpang dari Indonesia di Bandara Singapura,Tes Air Liur Khusus untuk Penumpang dari Indonesia di Bandara Singapura,2020-03-13 14:02:51,2020,3,2020-03,1647,HOAKS,61,"Isu Politik, Korupsi, dan Tokoh Publik",64
24998,https://www.komdigi.go.id/berita/berita-hoaks/detail/disinformasi-jutaan-masker-bekas-asal-china-mengandung-virus-corona-dikemas-ulang,[DISINFORMASI] Jutaan Masker Bekas Asal China Mengandung Virus Corona Dikemas Ulang,Jutaan Masker Bekas Asal China Mengandung Virus Corona Dikemas Ulang,2020-03-12 15:40:30,2020,3,2020-03,5874,DISINFORMASI,44,Penipuan WhatsApp Mengatasnamakan Pejabat/Instansi,69
24997,https://www.komdigi.go.id/berita/berita-hoaks/detail/disinformasi-viral-video-anies-baswedan-pulangkan-imigran-china-ke-negara-asalnya,[DISINFORMASI] Viral Video Anies Baswedan Pulangkan Imigran China ke Negara Asalnya,Viral Video Anies Baswedan Pulangkan Imigran China ke Negara Asalnya,2020-03-12 15:39:22,2020,3,2020-03,1711,DISINFORMASI,8,Penipuan WhatsApp Mengatasnamakan Pejabat/Instansi,68
24996,https://www.komdigi.go.id/berita/berita-hoaks/detail/disinformasi-pasien-rsud-sukadana-suspect-corona,[DISINFORMASI] Pasien RSUD Sukadana Suspect Corona,Pasien RSUD Sukadana Suspect Corona,2020-03-12 15:37:46,2020,3,2020-03,2343,DISINFORMASI,6,COVID-19 dan Virus Corona,82
24995,https://www.komdigi.go.id/berita/berita-hoaks/detail/disinformasi-takut-corona-warga-tiongkok-berebut-al-qur-an-untuk-dipelajari,"[DISINFORMASI] Takut Corona, Warga Tiongkok Berebut Al-Qur’an untuk Dipelajari","Takut Corona, Warga Tiongkok Berebut Al-Qur’an untuk Dipelajari",2020-03-12 15:34:08,2020,3,2020-03,2675,DISINFORMASI,6,COVID-19 dan Virus Corona,95
24994,https://www.komdigi.go.id/berita/berita-hoaks/detail/disinformasi-karyawan-meninggal-karena-corona-nokia-sterilisasi-kantornya-di-menara-mulia,"[DISINFORMASI] Karyawan Meninggal karena Corona, Nokia Sterilisasi Kantornya di Menara Mulia","Karyawan Meninggal karena Corona, Nokia Sterilisasi Kantornya di Menara Mulia",2020-03-12 15:31:42,2020,3,2020-03,1907,DISINFORMASI,6,COVID-19 dan Virus Corona,87
24993,https://www.komdigi.go.id/berita/berita-hoaks/detail/disinformasi-wapres-kh-ma-ruf-amin-mengungkapkan-bahwa-susu-kuda-liar-dapat-menangkal-virus-corona,[DISINFORMASI] Wapres KH.Ma'ruf Amin Mengungkapkan bahwa Susu Kuda Liar dapat Menangkal Virus Corona,Wapres KH.Ma'ruf Amin Mengungkapkan bahwa Susu Kuda Liar dapat Menangkal Virus Corona,2020-03-12 15:30:43,2020,3,2020-03,2500,DISINFORMASI,6,COVID-19 dan Virus Corona,128
24992,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-kepala-bpip-akan-bunuh-diri-demi-kebaikan-bangsa,[HOAKS] Kepala BPIP akan Bunuh Diri Demi Kebaikan Bangsa,Kepala BPIP akan Bunuh Diri Demi Kebaikan Bangsa,2020-03-12 15:29:32,2020,3,2020-03,1135,HOAKS,42,"Isu Politik, Korupsi, dan Tokoh Publik",97
24991,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-said-aqil-jadi-humas-pemerintah-tiongkok,[HOAKS] Said Aqil Jadi Humas Pemerintah Tiongkok,Said Aqil Jadi Humas Pemerintah Tiongkok,2020-03-12 15:28:04,2020,3,2020-03,1159,HOAKS,8,Penipuan WhatsApp Mengatasnamakan Pejabat/Instansi,78
24977,https://www.komdigi.go.id/berita/berita-hoaks/detail/disinformasi-negara-sudah-bangkrut-kk-dan-akte-dicetak-di-kertas-hvs,"[DISINFORMASI] Negara Sudah Bangkrut, KK dan Akte Dicetak di Kertas HVS","Negara Sudah Bangkrut, KK dan Akte Dicetak di Kertas HVS",2020-03-11 20:06:04,2020,3,2020-03,17328,DISINFORMASI,18,Bantuan Sosial dan Tautan Pendaftaran Palsu,145
24976,https://www.komdigi.go.id/berita/berita-hoaks/detail/disinformasi-foto-ahok-dikerumuni-banyak-orang-di-kondangan-sedangkan-anies-ngumpet,"[DISINFORMASI] Foto Ahok Dikerumuni Banyak Orang di Kondangan, sedangkan Anies Ngumpet","Foto Ahok Dikerumuni Banyak Orang di Kondangan, sedangkan Anies Ngumpet",2020-03-11 20:05:15,2020,3,2020-03,1346,DISINFORMASI,54,Topik Lainnya,80
24975,https://www.komdigi.go.id/berita/berita-hoaks/detail/disinformasi-penculikan-dan-pembunuhan-warga-sipil-oleh-aparat-keamanan-di-tembagapura,[DISINFORMASI] Penculikan dan Pembunuhan Warga Sipil oleh Aparat Keamanan di Tembagapura,Penculikan dan Pembunuhan Warga Sipil oleh Aparat Keamanan di Tembagapura,2020-03-11 20:04:35,2020,3,2020-03,1296,DISINFORMASI,11,Penculikan Anak dan Kriminalitas,99
24974,https://www.komdigi.go.id/berita/berita-hoaks/detail/disinformasi-jasad-anak-remaja-korban-penculikan-anak-dibuang-di-kali-depan-season-city-dan-diambil-organ-tubuhnya,[DISINFORMASI] Jasad Anak Remaja Korban Penculikan Anak Dibuang di Kali Depan Season City dan Diambil Organ Tubuhnya,Jasad Anak Remaja Korban Penculikan Anak Dibuang di Kali Depan Season City dan Diambil Organ Tubuhnya,2020-03-11 20:03:52,2020,3,2020-03,4191,DISINFORMASI,11,Penculikan Anak dan Kriminalitas,105
24973,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-tarif-pelamar-kerja-lulusan-s1-rp-25-juta,[HOAKS] Tarif Pelamar Kerja Lulusan S1 Rp 25 Juta ,Tarif Pelamar Kerja Lulusan S1 Rp 25 Juta,2020-03-11 20:03:07,2020,3,2020-03,858,HOAKS,16,Rekrutmen dan Lowongan Kerja Palsu,97
24972,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-daniel-radcliffe-harry-potter-terinfeksi-corona,[HOAKS] Daniel Radcliffe 'Harry Potter' Terinfeksi Corona,Daniel Radcliffe 'Harry Potter' Terinfeksi Corona,2020-03-11 20:02:26,2020,3,2020-03,1365,HOAKS,6,COVID-19 dan Virus Corona,111
24971,https://www.komdigi.go.id/berita/berita-hoaks/detail/disinformasi-video-bendungan-di-laos-jebol-dan-tewaskan-puluhan-orang,[DISINFORMASI] Video Bendungan di Laos Jebol dan Tewaskan Puluhan Orang,Video Bendungan di Laos Jebol dan Tewaskan Puluhan Orang,2020-03-11 19:57:41,2020,3,2020-03,1591,DISINFORMASI,27,"Bencana, Banjir, dan Cuaca Ekstrem",91
24970,https://www.komdigi.go.id/berita/berita-hoaks/detail/disinformasi-mujahid-bangladesh-siap-bela-muslim-india-belamuslimindia,[DISINFORMASI] Mujahid Bangladesh Siap Bela Muslim India #BelaMuslimIndia,Mujahid Bangladesh Siap Bela Muslim India #BelaMuslimIndia,2020-03-11 19:56:57,2020,3,2020-03,1005,DISINFORMASI,7,Agama dan Isu Sosial Keagamaan,42
24969,https://www.komdigi.go.id/berita/berita-hoaks/detail/disinformasi-guru-di-mentari-international-school-diduga-terjangkit-virus-corona,[DISINFORMASI] Guru di Mentari International School Diduga Terjangkit Virus Corona,Guru di Mentari International School Diduga Terjangkit Virus Corona,2020-03-11 19:56:15,2020,3,2020-03,3378,DISINFORMASI,6,COVID-19 dan Virus Corona,130
24968,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-video-planet-dekati-mekkah,[HOAKS] Video Planet Dekati Mekkah,Video Planet Dekati Mekkah,2020-03-11 19:55:24,2020,3,2020-03,3145,HOAKS,28,Topik Lainnya,61
24967,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-imbauan-antisipasi-rampok-di-tengah-wabah-virus-corona,[HOAKS] Imbauan Antisipasi Rampok di Tengah Wabah Virus Corona ,Imbauan Antisipasi Rampok di Tengah Wabah Virus Corona,2020-03-11 19:54:41,2020,3,2020-03,3068,HOAKS,6,COVID-19 dan Virus Corona,55
24966,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-raja-salman-meninggal-dunia,[HOAKS] Raja Salman Meninggal Dunia,Raja Salman Meninggal Dunia,2020-03-11 19:54:00,2020,3,2020-03,26583,HOAKS,12,Penipuan WhatsApp Mengatasnamakan Pejabat/Instansi,66
24965,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-ramalan-tahun-2016-terkait-virus-corona,[HOAKS] Ramalan Tahun 2016 Terkait Virus Corona,Ramalan Tahun 2016 Terkait Virus Corona,2020-03-11 19:53:20,2020,3,2020-03,3131,HOAKS,6,COVID-19 dan Virus Corona,67
24964,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-remaja-bunuh-anak-lima-tahun-di-sawah-besar-karena-iri,[HOAKS] Remaja Bunuh Anak Lima Tahun di Sawah Besar karena Iri,Remaja Bunuh Anak Lima Tahun di Sawah Besar karena Iri,2020-03-11 19:52:35,2020,3,2020-03,2405,HOAKS,63,Penipuan WhatsApp Mengatasnamakan Pejabat/Instansi,123
24954,https://www.komdigi.go.id/berita/berita-hoaks/detail/disinformasi-unpad-menyambut-positif-omnibus-law,[DISINFORMASI] Unpad Menyambut Positif Omnibus Law,Unpad Menyambut Positif Omnibus Law,2020-03-11 09:16:04,2020,3,2020-03,1049,DISINFORMASI,42,"Isu Politik, Korupsi, dan Tokoh Publik",114
24953,https://www.komdigi.go.id/berita/berita-hoaks/detail/disinformasi-video-angin-puting-beliung-di-jawa-barat-pada-awal-maret-2020,[DISINFORMASI] Video Angin Puting Beliung di Jawa Barat pada Awal Maret 2020,Video Angin Puting Beliung di Jawa Barat pada Awal Maret 2020,2020-03-11 09:15:11,2020,3,2020-03,1101,DISINFORMASI,60,Penipuan WhatsApp Mengatasnamakan Pejabat/Instansi,82
24952,https://www.komdigi.go.id/berita/berita-hoaks/detail/disinformasi-suku-dayak-dukung-ahok-full-untuk-ceo-ikn,[DISINFORMASI] Suku Dayak Dukung Ahok Full Untuk CEO IKN,Suku Dayak Dukung Ahok Full Untuk CEO IKN,2020-03-11 09:14:13,2020,3,2020-03,1504,DISINFORMASI,22,Topik Lainnya,113
24951,https://www.komdigi.go.id/berita/berita-hoaks/detail/disinformasi-pasien-corona-masuk-rsud-cibabat-cimahi,[DISINFORMASI] Pasien Corona Masuk RSUD Cibabat Cimahi,Pasien Corona Masuk RSUD Cibabat Cimahi,2020-03-11 09:13:01,2020,3,2020-03,3168,DISINFORMASI,6,COVID-19 dan Virus Corona,96
24950,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-pesan-berantai-berisi-pencegahan-virus-corona-yang-mengatasnamakan-unicef,[HOAKS] Pesan Berantai Berisi Pencegahan Virus Corona yang Mengatasnamakan UNICEF,Pesan Berantai Berisi Pencegahan Virus Corona yang Mengatasnamakan UNICEF,2020-03-11 09:12:01,2020,3,2020-03,6876,HOAKS,6,COVID-19 dan Virus Corona,105
24934,https://www.komdigi.go.id/berita/berita-hoaks/detail/disinformasi-dipimpin-pak-jokowi-menghadapi-corona-serasa-hanya-menghadapi-demam,[DISINFORMASI] Dipimpin Pak Jokowi Menghadapi Corona Serasa Hanya Menghadapi Demam,Dipimpin Pak Jokowi Menghadapi Corona Serasa Hanya Menghadapi Demam,2020-03-10 10:07:24,2020,3,2020-03,1393,DISINFORMASI,6,COVID-19 dan Virus Corona,80
24933,https://www.komdigi.go.id/berita/berita-hoaks/detail/disinformasi-rsud-setjonegoro-wonosobo-rawat-pasien-virus-corona,[DISINFORMASI] RSUD Setjonegoro Wonosobo Rawat Pasien Virus Corona,RSUD Setjonegoro Wonosobo Rawat Pasien Virus Corona,2020-03-10 10:05:55,2020,3,2020-03,2174,DISINFORMASI,6,COVID-19 dan Virus Corona,95
24932,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-bagi-bagi-voucher-dari-baznas-dan-pemkot-jambi,[HOAKS] Bagi-Bagi Voucher dari Baznas dan Pemkot Jambi,Bagi-Bagi Voucher dari Baznas dan Pemkot Jambi,2020-03-10 10:04:59,2020,3,2020-03,1565,HOAKS,36,"Bank, Undian, dan Hadiah Palsu",117
24930,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-razia-ranmor-gabungan-seluruh-wilayah-polda-sulawesi-utara,[HOAKS] Razia Ranmor Gabungan Seluruh Wilayah Polda Sulawesi Utara,Razia Ranmor Gabungan Seluruh Wilayah Polda Sulawesi Utara,2020-03-10 10:03:12,2020,3,2020-03,2080,HOAKS,73,Topik Lainnya,98
24929,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-pangeran-uni-emirat-arab-dikabarkan-positif-virus-corona,[HOAKS] Pangeran Uni Emirat Arab Dikabarkan Positif Virus Corona,Pangeran Uni Emirat Arab Dikabarkan Positif Virus Corona,2020-03-10 10:00:29,2020,3,2020-03,1449,HOAKS,6,COVID-19 dan Virus Corona,75
24925,https://www.komdigi.go.id/berita/berita-hoaks/detail/disinformasi-pasien-virus-corona-di-rumah-sakit-wahidin-didampingi-gubernur,[DISINFORMASI] Pasien Virus Corona di Rumah Sakit Wahidin Didampingi Gubernur,Pasien Virus Corona di Rumah Sakit Wahidin Didampingi Gubernur,2020-03-10 09:43:34,2020,3,2020-03,1966,DISINFORMASI,6,COVID-19 dan Virus Corona,98
24923,https://www.komdigi.go.id/berita/berita-hoaks/detail/disinformasi-sudah-ada-yang-meninggal-karena-corona-di-sukabumi,[DISINFORMASI] Sudah Ada yang Meninggal Karena Corona di Sukabumi,Sudah Ada yang Meninggal Karena Corona di Sukabumi,2020-03-10 10:14:23,2020,3,2020-03,2454,DISINFORMASI,6,COVID-19 dan Virus Corona,80
24922,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-polda-jawa-barat-izinkan-aksi-damai-tolak-ahmadiyah-di-bogor,[HOAKS] Polda Jawa Barat Izinkan Aksi Damai Tolak Ahmadiyah di Bogor,Polda Jawa Barat Izinkan Aksi Damai Tolak Ahmadiyah di Bogor,2020-03-10 09:41:45,2020,3,2020-03,1118,HOAKS,22,Topik Lainnya,78
24921,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-akun-facebook-mengatasnamakan-briptu-deindah-lakacini,[HOAKS] Akun Facebook Mengatasnamakan Briptu Deindah Lakacini,Akun Facebook Mengatasnamakan Briptu Deindah Lakacini,2020-03-10 09:40:51,2020,3,2020-03,1065,HOAKS,2,Akun Facebook Palsu Mengatasnamakan Tokoh/Pejabat,74
24920,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-jackie-chan-terkena-virus-corona,[HOAKS] Jackie Chan Terkena Virus Corona,Jackie Chan Terkena Virus Corona,2020-03-10 09:39:59,2020,3,2020-03,1774,HOAKS,6,COVID-19 dan Virus Corona,92
24919,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-ada-pasien-corona-di-rs-siti-asiyah-lubuklinggau,[HOAKS] Ada Pasien Corona di RS Siti Asiyah Lubuklinggau,Ada Pasien Corona di RS Siti Asiyah Lubuklinggau,2020-03-10 09:39:04,2020,3,2020-03,2206,HOAKS,6,COVID-19 dan Virus Corona,92
24907,https://www.komdigi.go.id/berita/berita-hoaks/detail/disinformasi-mencegah-virus-corona-dengan-tito-s-vodka,[DISINFORMASI] Mencegah Virus Corona dengan Tito’s Vodka,Mencegah Virus Corona dengan Tito’s Vodka,2020-03-09 10:19:36,2020,3,2020-03,2395,DISINFORMASI,6,COVID-19 dan Virus Corona,83
24906,https://www.komdigi.go.id/berita/berita-hoaks/detail/disinformasi-merokok-salah-satu-solusi-pencegahan-covid-19,"[DISINFORMASI] Merokok, Salah Satu Solusi Pencegahan Covid-19","Merokok, Salah Satu Solusi Pencegahan Covid-19",2020-03-09 10:18:42,2020,3,2020-03,5184,DISINFORMASI,74,"Kesehatan, Obat, dan Pengobatan",143
24905,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-suspect-corona-sudah-di-rs-saleh-probolinggo,[HOAKS] Suspect Corona Sudah di RS Saleh Probolinggo,Suspect Corona Sudah di RS Saleh Probolinggo,2020-03-09 10:17:39,2020,3,2020-03,1801,HOAKS,6,COVID-19 dan Virus Corona,66
24904,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-pembunuh-anjani-bee-ditangkap,[HOAKS] Pembunuh Anjani Bee Ditangkap ,Pembunuh Anjani Bee Ditangkap,2020-03-09 10:16:26,2020,3,2020-03,4076,HOAKS,14,"Isu Politik, Korupsi, dan Tokoh Publik",89
24903,https://www.komdigi.go.id/berita/berita-hoaks/detail/disinformasi-video-detik-detik-penangkapan-pembunuh-sopir-grab-kudus,[DISINFORMASI] Video Detik-detik Penangkapan Pembunuh Sopir Grab Kudus,Video Detik-detik Penangkapan Pembunuh Sopir Grab Kudus,2020-03-09 10:07:48,2020,3,2020-03,1295,DISINFORMASI,14,"Isu Politik, Korupsi, dan Tokoh Publik",100
24902,https://www.komdigi.go.id/berita/berita-hoaks/detail/disinformasi-penculikan-siswi-smp-di-pangkep,[DISINFORMASI] Penculikan Siswi SMP di Pangkep ,Penculikan Siswi SMP di Pangkep,2020-03-09 10:06:51,2020,3,2020-03,3009,DISINFORMASI,11,Penculikan Anak dan Kriminalitas,61
24901,https://www.komdigi.go.id/berita/berita-hoaks/detail/disinformasi-turis-china-tidak-masuk-dalam-daftar-larangan-masuk-dan-transit-ke-indonesia,[DISINFORMASI] Turis China Tidak Masuk dalam Daftar Larangan Masuk dan Transit ke Indonesia,Turis China Tidak Masuk dalam Daftar Larangan Masuk dan Transit ke Indonesia,2020-03-09 10:05:27,2020,3,2020-03,3871,DISINFORMASI,17,Penipuan WhatsApp Mengatasnamakan Pejabat/Instansi,103
24900,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-aplikasi-sensus-penduduk-online-2020,[HOAKS] Aplikasi Sensus Penduduk Online 2020,Aplikasi Sensus Penduduk Online 2020,2020-03-09 10:04:03,2020,3,2020-03,2748,HOAKS,10,"Bank, Undian, dan Hadiah Palsu",65
24899,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-pembatalan-penerbangan-maskapai-malindo-airways-india-malaysia-pada-11-maret-2020,[HOAKS] Pembatalan Penerbangan Maskapai Malindo Airways India-Malaysia pada 11 Maret 2020,Pembatalan Penerbangan Maskapai Malindo Airways India-Malaysia pada 11 Maret 2020,2020-03-09 10:02:32,2020,3,2020-03,1136,HOAKS,17,Penipuan WhatsApp Mengatasnamakan Pejabat/Instansi,70
24898,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-nota-dinas-penanganan-pasien-suspect-virus-corona-di-rsud-bengkalis,[HOAKS] Nota Dinas Penanganan Pasien Suspect Virus Corona di RSUD Bengkalis ,Nota Dinas Penanganan Pasien Suspect Virus Corona di RSUD Bengkalis,2020-03-09 10:00:36,2020,3,2020-03,1947,HOAKS,6,COVID-19 dan Virus Corona,102
24897,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-corona-sudah-sampai-di-rsud-leuwiliang,[HOAKS] Corona Sudah Sampai di RSUD Leuwiliang,Corona Sudah Sampai di RSUD Leuwiliang,2020-03-09 09:57:44,2020,3,2020-03,1967,HOAKS,6,COVID-19 dan Virus Corona,75
24896,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-konsumsi-babi-penyebab-masuknya-virus-corona-covid-19-ke-jakarta,[HOAKS] Konsumsi Babi Penyebab Masuknya Virus Corona Covid-19 ke Jakarta,Konsumsi Babi Penyebab Masuknya Virus Corona Covid-19 ke Jakarta,2020-03-09 09:56:35,2020,3,2020-03,2552,HOAKS,6,COVID-19 dan Virus Corona,88
24895,https://www.komdigi.go.id/berita/berita-hoaks/detail/disinformasi-muslim-india-ditembak-di-tempat,[DISINFORMASI] Muslim India Ditembak di Tempat,Muslim India Ditembak di Tempat,2020-03-09 09:43:56,2020,3,2020-03,1139,DISINFORMASI,7,Agama dan Isu Sosial Keagamaan,53
24894,https://www.komdigi.go.id/berita/berita-hoaks/detail/disinformasi-beberapa-hewan-mati-mendadak-di-cibarusah-bekasi-karena-corona,[DISINFORMASI] Beberapa Hewan Mati Mendadak di Cibarusah (Bekasi) karena Corona,Beberapa Hewan Mati Mendadak di Cibarusah (Bekasi) karena Corona,2020-03-09 09:42:24,2020,3,2020-03,2311,DISINFORMASI,35,Kesehatan dan Vaksin COVID-19,111
24893,https://www.komdigi.go.id/berita/berita-hoaks/detail/disinformasi-pasien-bpjs-dipersulit-saat-akan-berobat-di-rsud-dr-soewandhie,[DISINFORMASI] Pasien BPJS Dipersulit Saat Akan Berobat di RSUD dr Soewandhie,Pasien BPJS Dipersulit Saat Akan Berobat di RSUD dr Soewandhie,2020-03-09 09:40:12,2020,3,2020-03,3063,DISINFORMASI,49,"Kesehatan, Obat, dan Pengobatan",168
24892,https://www.komdigi.go.id/berita/berita-hoaks/detail/disinformasi-video-perilaku-polisi-india-terhadap-wanita-yang-membawa-anak,[DISINFORMASI] Video Perilaku Polisi India Terhadap Wanita yang Membawa Anak,Video Perilaku Polisi India Terhadap Wanita yang Membawa Anak,2020-03-09 09:44:33,2020,3,2020-03,1718,DISINFORMASI,64,Penipuan WhatsApp Mengatasnamakan Pejabat/Instansi,78
24891,https://www.komdigi.go.id/berita/berita-hoaks/detail/disinformasi-penangkapan-teroris-di-lampung-tengah,[DISINFORMASI] Penangkapan Teroris di Lampung Tengah,Penangkapan Teroris di Lampung Tengah,2020-03-09 09:36:45,2020,3,2020-03,1620,DISINFORMASI,14,"Isu Politik, Korupsi, dan Tokoh Publik",83
24890,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-penculikan-anak-di-depan-pesantren-darul-ulum,[HOAKS] Penculikan Anak di Depan Pesantren Darul Ulum,Penculikan Anak di Depan Pesantren Darul Ulum,2020-03-09 09:44:49,2020,3,2020-03,1293,HOAKS,11,Penculikan Anak dan Kriminalitas,110
24889,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-penculikan-anak-sdn-148-pekanbaru,[HOAKS] Penculikan Anak SDN 148 Pekanbaru,Penculikan Anak SDN 148 Pekanbaru,2020-03-09 09:33:30,2020,3,2020-03,2076,HOAKS,11,Penculikan Anak dan Kriminalitas,52
24888,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-nahkoda-kapal-cma-cgm-virginia-di-tanjung-priok-terindikasi-corona,[HOAKS] Nahkoda Kapal CMA CGM Virginia di Tanjung Priok Terindikasi Corona,Nahkoda Kapal CMA CGM Virginia di Tanjung Priok Terindikasi Corona,2020-03-09 09:32:42,2020,3,2020-03,1366,HOAKS,6,COVID-19 dan Virus Corona,75
24887,https://www.komdigi.go.id/berita/berita-hoaks/detail/hoaks-pemerintah-arab-saudi-tangguhkan-umroh-selama-satu-tahun,[HOAKS] Pemerintah Arab Saudi Tangguhkan Umroh Selama Satu Tahun,Pemerintah Arab Saudi Tangguhkan Umroh Selama Satu Tahun,2020-03-09 09:31:40,2020,3,2020-03,1541,HOAKS,52,Agama dan Isu Sosial Keagamaan,111
24886,https://www.komdigi.go.id/berita/berita-hoaks/detail/disinformasi-pasien-asal-angsana-suspect-corona-di-rsud-ulin-banjarmasin,[DISINFORMASI] Pasien Asal Angsana Suspect Corona di RSUD Ulin Banjarmasin,Pasien Asal Angsana Suspect Corona di RSUD Ulin Banjarmasin,2020-03-09 09:08:42,2020,3,2020-03,2329,DISINFORMASI,6,COVID-19 dan Virus Corona,73
